2018-02-19_07-34-24 GeorgGrasserStraße 5 96142 Hollfeld.png,0
2018-02-19_07-34-25 GeorgGrasserStraße 6 96142 Hollfeld.png,1
2018-02-19_07-34-26 GeorgGrasserStraße 7 96142 Hollfeld.png,0
2018-02-19_07-34-29 GeorgGrasserStraße 9 96142 Hollfeld.png,0
2018-02-19_07-34-30 GeorgGrasserStraße 10 96142 Hollfeld.png,1
2018-02-19_07-34-31 GeorgGrasserStraße 11 96142 Hollfeld.png,0
2018-02-19_07-34-32 GeorgGrasserStraße 12 96142 Hollfeld.png,1
2018-02-19_07-34-34 GeorgGrasserStraße 13 96142 Hollfeld.png,0
2018-02-19_07-34-35 GeorgGrasserStraße 14 96142 Hollfeld.png,1
2018-02-19_07-34-37 GeorgGrasserStraße 15 96142 Hollfeld.png,0
2018-02-19_07-34-38 GeorgGrasserStraße 16 96142 Hollfeld.png,1
2018-02-19_07-34-39 GeorgGrasserStraße 17 96142 Hollfeld.png,0
2018-02-19_07-34-41 GeorgGrasserStraße 18 96142 Hollfeld.png,1
2018-02-19_07-34-43 GeorgGrasserStraße 20 96142 Hollfeld.png,1
2018-02-19_07-34-45 GeorgGrasserStraße 22 96142 Hollfeld.png,1
2018-02-19_07-34-48 Hauptsmoorstraße 10 96123 Litzendorf.png,0
2018-02-19_07-34-49 Hauptsmoorstraße 11 96123 Litzendorf.png,0
2018-02-19_07-34-51 Hauptsmoorstraße 12 96123 Litzendorf.png,0
2018-02-19_07-34-52 Hauptsmoorstraße 13 96123 Litzendorf.png,1
2018-02-19_07-34-53 Hauptsmoorstraße 14 96123 Litzendorf.png,0
2018-02-19_07-34-55 Hauptsmoorstraße 15 96123 Litzendorf.png,1
2018-02-19_07-34-56 Hauptsmoorstraße 16 96123 Litzendorf.png,1
2018-02-19_07-34-58 Hauptsmoorstraße 18 96123 Litzendorf.png,0
2018-02-19_07-35-00 Hauptsmoorstraße 19 96123 Litzendorf.png,0
2018-02-19_07-35-01 Hauptsmoorstraße 20 96123 Litzendorf.png,1
2018-02-19_07-35-04 Hauptsmoorstraße 22 96123 Litzendorf.png,1
2018-02-19_07-35-06 Hauptsmoorstraße 24 96123 Litzendorf.png,0
2018-02-19_07-35-14 Eichenauerring 1 96123 Litzendorf.png,0
2018-02-19_07-35-15 Eichenauerring 2 96123 Litzendorf.png,2
2018-02-19_07-35-16 Eichenauerring 3 96123 Litzendorf.png,0
2018-02-19_07-35-18 Eichenauerring 4 96123 Litzendorf.png,0
2018-02-19_07-35-19 Eichenauerring 5 96123 Litzendorf.png,0
2018-02-19_07-35-20 Eichenauerring 6 96123 Litzendorf.png,1
2018-02-19_07-35-21 Eichenauerring 7 96123 Litzendorf.png,1
2018-02-19_07-35-22 Eichenauerring 8 96123 Litzendorf.png,1
2018-02-19_07-35-24 Eichenauerring 9 96123 Litzendorf.png,0
2018-02-19_07-35-25 Eichenauerring 10 96123 Litzendorf.png,1
2018-02-19_07-35-26 Eichenauerring 11 96123 Litzendorf.png,1
2018-02-19_07-35-28 Eichenauerring 12 96123 Litzendorf.png,1
2018-02-19_07-35-29 Eichenauerring 13 96123 Litzendorf.png,1
2018-02-19_07-35-32 Eichenauerring 15 96123 Litzendorf.png,0
2018-02-19_07-35-34 Eichenauerring 17 96123 Litzendorf.png,0
2018-02-19_07-35-39 Tiergartenstraße 10 96123 Litzendorf.png,1
2018-02-19_07-35-41 Tiergartenstraße 11 96123 Litzendorf.png,0
2018-02-19_07-35-42 Tiergartenstraße 12 96123 Litzendorf.png,0
2018-02-19_07-35-43 Tiergartenstraße 13 96123 Litzendorf.png,0
2018-02-19_07-35-44 Tiergartenstraße 14 96123 Litzendorf.png,1
2018-02-19_07-35-45 Tiergartenstraße 15 96123 Litzendorf.png,0
2018-02-19_07-35-47 Tiergartenstraße 16 96123 Litzendorf.png,0
2018-02-19_07-35-48 Tiergartenstraße 17 96123 Litzendorf.png,0
2018-02-19_07-35-49 Tiergartenstraße 18 96123 Litzendorf.png,0
2018-02-19_07-35-51 Tiergartenstraße 19 96123 Litzendorf.png,0
2018-02-19_07-35-52 Tiergartenstraße 20 96123 Litzendorf.png,1
2018-02-19_07-35-54 Tiergartenstraße 21 96123 Litzendorf.png,1
2018-02-19_07-35-55 Tiergartenstraße 22 96123 Litzendorf.png,0
2018-02-19_07-35-56 Tiergartenstraße 23 96123 Litzendorf.png,0
2018-02-19_07-35-57 Tiergartenstraße 24 96123 Litzendorf.png,0
2018-02-19_07-35-59 Tiergartenstraße 25 96123 Litzendorf.png,0
2018-02-19_07-36-00 Tiergartenstraße 26 96123 Litzendorf.png,0
2018-02-19_07-36-01 Tiergartenstraße 27 96123 Litzendorf.png,0
2018-02-19_07-36-05 Erlenweg 4 96123 Litzendorf.png,0
2018-02-19_07-36-07 Erlenweg 5 96123 Litzendorf.png,0
2018-02-19_07-36-08 Erlenweg 6 96123 Litzendorf.png,0
2018-02-19_07-36-09 Erlenweg 7 96123 Litzendorf.png,0
2018-02-19_07-36-10 Erlenweg 8 96123 Litzendorf.png,0
2018-02-19_07-36-12 Erlenweg 9 96123 Litzendorf.png,0
2018-02-19_07-36-13 Erlenweg 10 96123 Litzendorf.png,1
2018-02-19_07-36-15 Erlenweg 11 96123 Litzendorf.png,1
2018-02-19_07-36-16 Erlenweg 12 96123 Litzendorf.png,0
2018-02-19_07-36-17 Erlenweg 13 96123 Litzendorf.png,2
2018-02-19_07-36-18 Erlenweg 14 96123 Litzendorf.png,2
2018-02-19_07-36-20 Erlenweg 15 96123 Litzendorf.png,1
2018-02-19_07-36-21 Erlenweg 16 96123 Litzendorf.png,1
2018-02-19_07-36-22 Erlenweg 17 96123 Litzendorf.png,1
2018-02-19_07-36-24 Erlenweg 18 96123 Litzendorf.png,0
2018-02-19_07-36-25 Erlenweg 19 96123 Litzendorf.png,1
2018-02-19_07-36-26 Erlenweg 20 96123 Litzendorf.png,0
2018-02-19_07-36-27 Erlenweg 21 96123 Litzendorf.png,2
2018-02-19_07-36-31 Jurablick 6 96123 Litzendorf.png,0
2018-02-19_07-36-33 Jurablick 7 96123 Litzendorf.png,0
2018-02-19_07-36-34 Jurablick 8 96123 Litzendorf.png,0
2018-02-19_07-36-35 Jurablick 9 96123 Litzendorf.png,1
2018-02-19_07-36-36 Jurablick 10 96123 Litzendorf.png,0
2018-02-19_07-36-38 Jurablick 11 96123 Litzendorf.png,0
2018-02-19_07-36-39 Jurablick 12 96123 Litzendorf.png,0
2018-02-19_07-36-40 Jurablick 13 96123 Litzendorf.png,1
2018-02-19_07-36-42 Jurablick 14 96123 Litzendorf.png,0
2018-02-19_07-36-43 Jurablick 16 96123 Litzendorf.png,0
2018-02-19_07-36-45 Jurablick 18 96123 Litzendorf.png,0
2018-02-19_07-36-46 Jurablick 19 96123 Litzendorf.png,0
2018-02-19_07-36-48 Jurablick 20 96123 Litzendorf.png,0
2018-02-19_07-36-49 Jurablick 21 96123 Litzendorf.png,0
2018-02-19_07-36-50 Jurablick 22 96123 Litzendorf.png,1
2018-02-19_07-36-51 Jurablick 23 96123 Litzendorf.png,0
2018-02-19_07-36-53 Jurablick 24 96123 Litzendorf.png,1
2018-02-19_07-36-54 Jurablick 26 96123 Litzendorf.png,1
2018-02-19_07-36-56 Jurablick 28 96123 Litzendorf.png,2
2018-02-19_07-36-58 Jurablick 29 96123 Litzendorf.png,0
2018-02-19_07-36-59 Untere Leite 1 96123 Litzendorf.png,1
2018-02-19_07-37-00 Untere Leite 2 96123 Litzendorf.png,0
2018-02-19_07-37-02 Untere Leite 3 96123 Litzendorf.png,1
2018-02-19_07-37-03 Untere Leite 4 96123 Litzendorf.png,0
2018-02-19_07-37-05 Untere Leite 5 96123 Litzendorf.png,1
2018-02-19_07-37-06 Untere Leite 6 96123 Litzendorf.png,2
2018-02-19_07-37-07 Untere Leite 7 96123 Litzendorf.png,1
2018-02-19_07-37-08 Untere Leite 8 96123 Litzendorf.png,1
2018-02-19_07-37-10 Untere Leite 9 96123 Litzendorf.png,0
2018-02-19_07-37-11 Untere Leite 10 96123 Litzendorf.png,1
2018-02-19_07-37-12 Untere Leite 11 96123 Litzendorf.png,0
2018-02-19_07-37-14 Untere Leite 12 96123 Litzendorf.png,0
2018-02-19_07-37-15 Untere Leite 13 96123 Litzendorf.png,2
2018-02-19_07-37-16 Untere Leite 14 96123 Litzendorf.png,0
2018-02-19_07-37-18 Untere Leite 15 96123 Litzendorf.png,1
2018-02-19_07-37-19 Untere Leite 16 96123 Litzendorf.png,1
2018-02-19_07-37-20 Untere Leite 17 96123 Litzendorf.png,0
2018-02-19_07-37-21 Untere Leite 18 96123 Litzendorf.png,1
2018-02-19_07-37-23 Untere Leite 19 96123 Litzendorf.png,0
2018-02-19_07-37-24 Untere Leite 20 96123 Litzendorf.png,0
